twitter_id,stackoverflow_id,location,question_count,answer_count,reputation,top_tags_answers,top_tags_question,Openness,Conscientiousness,Extraversion,Agreeableness,Emotional range,Conservation,Openness to change,Hedonism,Self-enhancement,Self-transcendence
TikhonJelvis,286871,"['Berkeley, CA']",13,500,63291,"['haskell', 'javascript', 'functional-programming', 'emacs', 'regex', 'monads', 'types', 'java', 'typeclass', 'ghci']","['haskell', 'emacs', 'javascript', 'json', 'node.js', 'lambda', 'warnings', 'ghc', 'grep', 'elisp']",0.970069702,0.042474602,0.064022743,0.0061708,0.393682544,0.000751872,0.627791719,0.117828638,0.456746215,0.214143182
timbuethe,60518,[''],62,266,56605,"['java', 'javascript', 'jquery', 'html', 'android', 'iphone', 'css', 'jquery-ui', 'xml', 'jsf']","['java', 'iphone', 'html', 'css', 'intellij-idea', 'java-8', 'hibernate', 'gradle', 'javascript', 'jenkins']",0.71671533,0.021111678,0.303463327,0.143167828,0.999995966,0.010063508,0.550163899,0.748611502,0.389502295,0.286542711
timothyekl,104200,"['Seattle, WA']",42,500,56508,"['objective-c', 'iphone', 'ios', 'xcode', 'cocoa-touch', 'core-data', 'uitableview', 'swift', 'cocoa', 'uiviewcontroller']","['iphone', 'cocoa', 'objective-c', 'ruby', 'python', 'ios', 'autolayout', 'cocoa-touch', 'c#', 'xml']",0.864558489,0.16822065,0.063304817,0.005912917,0.459239816,0.014658156,0.437895015,0.143801458,0.42655313,0.234924392
tim_yates,6509,"['Manchester, UK']",0,500,147934,"['groovy', 'json', 'java', 'gradle', 'soapui', 'spock', 'xml', 'jenkins', 'regex', 'grails']",[],0.870546781,0.556379391,0.077467201,0.037274818,0.267363182,0.129230709,0.48807368,0.141242519,0.313603053,0.288999225
tjcrowder,157247,['United Kingdom'],79,500,808901,"['javascript', 'reactjs', 'typescript', 'html', 'arrays', 'jquery', 'node.js', 'object', 'json', 'css']","['javascript', 'sql-server', 'tsql', '.net', 'visual-studio', 'c#', 'sql', 'visual-studio-2010', 'html', 'css']",0.957240674,0.102778028,0.059108887,0.014164444,0.358180567,0.004681396,0.381824229,0.108209193,0.346295305,0.172313553
tnurkiewicz,605744,['Warsaw'],13,500,297997,"['java', 'spring', 'scala', 'javascript', 'multithreading', 'jakarta-ee', 'hibernate', 'quartz-scheduler', 'spring-mvc', 'servlets']","['scala', 'java', 'scala-collections', 'intellij-idea', 'tuples', 'git', 'version-control', 'branch', 'rebase', 'git-rebase']",0.883233256,0.292450657,0.074359667,0.035506332,0.501435117,0.101737356,0.642661889,0.151509767,0.525736005,0.429058956
todd_a_jacobs,1301972,[''],21,500,65545,"['ruby', 'bash', 'regex', 'arrays', 'ruby-on-rails', 'linux', 'string', 'git', 'shell', 'grep']","['ruby', 'arrays', 'string', 'setter', 'instance-variables', 'git', 'rubygems', 'bundler', 'rhel7', 'rhel6']",0.966287483,0.225467762,0.282434482,0.000585715,0.311244815,0.001162236,0.511550225,0.055546929,0.291632191,0.140837977
togakangaroo,5056,"['New Orleans, LA USA']",500,377,96345,"['c#', 'javascript', '.net', 'jquery', 'asp.net', 'unit-testing', 'html', 'asp.net-mvc', 'oop', 'rhino-mocks']","['.net', 'c#', 'javascript', 'powershell', 'css', 'html', 'entity-framework', 'asp.net', 'asp.net-mvc', 'reactjs']",0.907664707,0.225479708,0.255848461,0.029509321,0.386711856,0.019686646,0.380305142,0.157281632,0.471774448,0.22725678
tomaspetricek,33518,"['London, Europe']",0,500,216600,"['f#', 'c#', 'functional-programming', '.net', 'deedle', 'f#-data', 'c#-to-f#', 'recursion', 'list', 'asynchronous']",[],0.950173218,0.189612013,0.088611064,0.037548625,0.337896137,0.005427438,0.598110793,0.074686797,0.439781061,0.246220504
tony_andrews,18747,"['Surrey, UK']",8,500,117554,"['oracle', 'sql', 'oracle-apex', 'plsql', 'oracle11g', 'oracle-apex-5', 'oracle-apex-5.1', 'triggers', 'oracle12c', 'oracle10g']","['html', 'css', 'sql-server', 'database-design', 'sybase', 'editor', 'google-chrome', 'google-chrome-devtools', 'language-agnostic', 'literals']",0.87785152,0.499081098,0.171956968,0.144477206,0.355265621,0.09705163,0.31690684,0.168456974,0.190406459,0.189701398
topley,1450,['UK'],94,500,103347,"['ruby-on-rails', 'ruby', 'activerecord', 'java', 'ruby-on-rails-3', 'javascript', 'routing', 'objective-c', 'ios', 'routes']","['ruby', 'ruby-on-rails', 'ios', 'java', 'iphone', 'objective-c', 'cocoa-touch', 'javascript', 'uikit', 'macos']",0.766190685,0.109696081,0.052638658,0.003871181,0.377092878,0.010523058,0.228337101,0.106263739,0.237965846,0.16342384
tpdown,96100,['UK'],3,500,277550,"['javascript', 'jquery', 'html', 'contenteditable', 'selection', 'range', 'dom', 'rangy', 'internet-explorer', 'google-chrome']","['css', 'javascript', 'html', 'ckeditor', 'firefox', 'iframe', 'selection']",0.923939734,0.037003533,0.029999131,0.016381747,0.478482238,0.005792101,0.307973081,0.149374752,0.36440994,0.163075511
tpigarelli,493122,[''],221,500,67598,"['c++', 'haskell', 'c++11', 'pointers', 'arrays', 'templates', 'php', 'vector', 'class', 'string']","['php', 'c++', 'html', 'c#', 'javascript', 'oop', 'asp.net', 'mysql', 'css', 'function']",0.947264856,0.102537829,0.133482384,0.006177845,0.316552347,0.002911109,0.506719108,0.132991391,0.499152595,0.239793926
travisbrown,334519,['Berlin'],72,500,132853,"['scala', 'shapeless', 'scalaz', 'circe', 'json', 'scala-cats', 'functional-programming', 'monads', 'generics', 'implicit']","['scala', 'scalaz', 'scala-macros', 'json', 'circe', 'types', 'haskell', 'macros', 'java', 'scala-2.10']",0.968535071,0.033634084,0.099386826,0.02722632,0.471574664,0.002901977,0.606643415,0.172551169,0.567034919,0.282481574
troelskn,18180,"['Copenhagen, Denmark']",31,500,103198,"['php', 'mysql', 'javascript', 'ruby-on-rails', 'ruby', 'html', 'xml', 'oop', 'utf-8', 'ajax']","['ruby', 'ruby-on-rails', 'lisp', 'scheme', 'git', 'php', 'functional-programming', 'c', 'mysql', 'macos']",0.6727637,0.056804854,0.082794608,0.021951448,0.850227462,0.073969932,0.533959975,0.490748241,0.695757262,0.173911445
trojanfoe,299924,"['Wickham, Hampshire, UK']",42,500,113032,"['ios', 'objective-c', 'xcode', 'macos', 'c++', 'c', 'iphone', 'nsstring', 'json', 'arrays']","['macos', 'objective-c', 'cocoa', 'java', 'xcode', 'c++', 'ios', 'nsview', 'qt', 'jetty']",0.73366519,0.111683346,0.02285215,0.00318523,0.506745061,0.083312645,0.255622354,0.202789936,0.445238074,0.18592204
trott,436641,"['San Francisco, CA']",46,500,44788,"['javascript', 'node.js', 'html', 'php', 'jquery', 'express', 'google-maps-api-3', 'npm', 'mysql', 'arrays']","['javascript', 'html', 'php', 'manifest.cache', 'android', 'iphone', 'offline-caching', 'html5-appcache', 'firefox', 'application-cache']",0.913715882,0.26888248,0.085595649,0.068033063,0.276303823,0.064186519,0.462577998,0.149818421,0.480639202,0.272180959
tux21b,82219,"['Graz, Austria']",9,197,67577,"['go', 'python', 'django', 'goroutine', 'c++', 'google-app-engine', 'mysql', 'regex', 'string', 'linux']","['python', 'linux', 'design-patterns', 'dependency-injection', 'inversion-of-control', 'architecture', 'reactjs', 'graphql', 'relayjs', 'algorithm']",0.968001557,0.131548103,0.19611123,0.041963577,0.558993942,0.002113936,0.438188069,0.179431722,0.276838361,0.19003658
tvanfosson,12950,"['Iowa City, IA']",41,500,470371,"['c#', 'javascript', 'jquery', 'asp.net-mvc', 'html', '.net', 'asp.net', 'linq', 'css', 'json']","['asp.net-mvc', '.net', 'c#', 'asp.net', 'jquery', 'language-agnostic', 'active-directory', 'attributes', 'model-view-controller', 'css']",0.924465844,0.211622659,0.146281841,0.029606864,0.237611938,0.009490481,0.428279609,0.136532729,0.334174915,0.238824321
tweetsbi,140719,"['Berlin, Germany']",70,500,196240,"['c++', 'stl', 'templates', 'c', 'svn', 'pointers', 'string', 'c++11', 'c++-faq', 'operator-overloading']","['c++', 'c#', 'c++03', 'template-meta-programming', '.net', 'c++11', 'language-lawyer', 'multithreading', 'templates', 'c++-faq']",0.937207911,0.372841955,0.198770632,0.070263054,0.394367274,0.014465869,0.460255994,0.247285797,0.309267251,0.175433963
tweet_xeo,500104,[''],85,500,120488,"['c++', 'c++11', 'templates', 'stl', 'variadic-templates', 'boost', 'lambda', 'iterator', 'visual-c++', 'sfinae']","['c++', 'c++11', 'templates', 'language-lawyer', 'visual-c++', 'boost', 'history', 'undefined-behavior', 'scope', 'c']",0.892100343,0.464243221,0.03747962,0.024450482,0.380482796,0.08573816,0.420307821,0.203727971,0.48309318,0.188833832
twromanc,573032,['Germany'],14,500,46252,"['struts2', 'java', 'jsp', 'angular', 'ognl', 'typescript', 'struts', 'javascript', 'jquery', 'html']","['java', 'struts2', 'jsp', 'ognl', 'struts2-jquery-plugin', 'valuestack', 'regex', 'mockito', 'maven', 'intellij-idea']",0.82391125,0.559528264,0.273519695,0.000197034,0.030239777,0.122527164,0.207452992,0.129139075,0.736880695,0.028484109
tylermchenry,39375,"['Sunnyvale, CA']",11,500,65307,"['c++', 'c', 'templates', 'pointers', 'linux', 'arrays', 'algorithm', 'string', 'unix', 'stl']","['c++', 'qt', 'mysql', 'qt4', 'qtableview', 'qvariant', 'c', 'timezone', 'glibc', 'boost']",0.947474964,0.307548682,0.167345719,0.007878664,0.119748216,0.010555725,0.235015251,0.142793743,0.337171522,0.078700656
tylerrinker,1000343,"['Buffalo, NY']",433,500,93372,"['r', 'regex', 'string', 'dataframe', 'tm', 'text-mining', 'ggplot2', 'qdap', 'matrix', 'stringr']","['r', 'ggplot2', 'regex', 'data.table', 'package', 'knitr', 'roxygen2', 'html', 'plot', 'windows']",0.891162041,0.605756348,0.122701868,0.080898118,0.239619365,0.119676369,0.455822626,0.128625448,0.348733119,0.30805153
tzachzohar,5344058,[''],1,500,33643,"['scala', 'apache-spark', 'apache-spark-sql', 'dataframe', 'rdd', 'java', 'functional-programming', 'list', 'arrays', 'spark-dataframe']","['linux', 'puppet']",0.800899087,0.422774153,0.166383187,0.087934234,0.331352955,0.130150606,0.726260002,0.200161995,0.672513615,0.354990833
Ult_Combo,1331430,[''],30,500,63083,"['javascript', 'jquery', 'html', 'css', 'php', 'regex', 'node.js', 'ajax', 'firefox', 'json']","['javascript', 'jquery', 'php', 'regex', 'dom', 'css', 'sql', 'postgresql', 'apache', 'jquery-ui']",0.858565211,0.409700837,0.047789166,0.003883301,0.574722442,0.033741196,0.268365179,0.134340455,0.121413476,0.186095664
Unknown008_,1578604,['Mauritius'],11,500,64963,"['tcl', 'regex', 'excel', 'excel-formula', 'python', 'tk', 'c#', 'list', 'string', 'if-statement']","['tcl', 'vba', 'tk', 'javascript', 'regex', 'excel', 'ttk', 'regex-greedy', 'oop', 'sql']",0.784358853,0.484920828,0.013258993,0.049728698,0.298276482,0.21371365,0.42979005,0.251200072,0.439973813,0.358104345
unwind,28169,"['Stockholm, Sweden']",8,500,349407,"['c', 'arrays', 'pointers', 'string', 'struct', 'c++', 'linux', 'gcc', 'malloc', 'python']","['python', 'c++', 'gcc', 'pycparser', 'javascript', 'html', 'css', 'jquery-ui', 'synchronization', 'arm']",0.89733983,0.106307776,0.044559645,0.002553255,0.280714059,0.002789478,0.329702458,0.118921672,0.203649857,0.214383281
vaughncato,951890,[''],0,500,57751,"['c++', 'c', 'c++11', 'templates', 'pointers', 'arrays', 'python', 'algorithm', 'vector', 'bash']",[],0.936260108,0.634279487,0.058560195,0.132334012,0.223571065,0.159807831,0.385625149,0.109707506,0.38848152,0.294653424
vcsjones,492405,"['Alexandria, VA, USA']",25,500,121493,"['c#', '.net', 'asp.net', 'vb.net', 'ssl', 'asp.net-mvc', 'git', 'javascript', 'security', 'encryption']","['c#', 'f#', 'asp.net', 'rust', 'windows-phone-7', 'typescript', 'asp.net-core', 'openxml-sdk', 'c#-6.0', 'rust-cargo']",0.869295018,0.141243062,0.053587285,0.005234477,0.360546528,0.009437901,0.265885589,0.157089202,0.311370947,0.171228791
vgrem,1375553,['Finland'],5,500,47693,"['reactjs', 'microsoft-graph-api', 'javascript', 'google-maps', 'sharepoint', 'c#', 'leaflet', 'react-leaflet', 'react-google-maps', 'sharepoint-online']","['powershell', 'json', 'rest', 'visual-studio', 'visual-studio-2015', 'windows-10', 'data-visualization', 'c#', 'linq', 'odata']",0.629941591,0.538361882,0.066752666,0.007945834,0.385225561,0.039604463,0.230452635,0.034936622,0.072486779,0.07717996
vinkoid,5190,['Between UTC -8 and UTC +3'],44,500,233967,"['php', 'mysql', 'python', 'sql', 'c#', 'java', 'sql-server', '.net', 'regex', 'c']","['.net', 'c#', 'sql-server', 'sql-server-2005', 'python', 'performance', 'string', 'vim', 'sql', 'bash']",0.572381047,0.295757736,0.436622068,0.040344288,0.695648425,0.075947181,0.191727652,0.452283199,0.106049714,0.074528304
vlad_mihalcea,722783,"['Cluj, Transylvania']",14,500,70299,"['sql', 'mysql', 'sql-server', 'sql-server-2008', 'php', 'tsql', 'join', 'pivot', 'database', 'c#']","['c#', 'linq-to-sql', 'nhibernate', 'reporting-services', 'dynamics-crm-2011', 'dynamics-crm', 'dynamics-crm-2013', 'fetchxml', 'jquery', 'nhibernate-mapping']",0.843159333,0.231141368,0.108041052,0.002279124,0.113959915,0.014457147,0.417861136,0.060351177,0.329162989,0.206836326
VonC_,6309,['Paris'],16,500,967850,"['git', 'github', 'ssh', 'gitlab', 'visual-studio-code', 'git-bash', 'version-control', 'windows', 'python', 'bitbucket']","['windows', 'batch-file', 'go', 'java', 'language-agnostic', 'cmd', 'eclipse', 'p2', 'logging', 'coding-style']",0.782577201,0.355198125,0.142551797,0.004628867,0.607047646,0.047470599,0.283120756,0.151082856,0.433370485,0.091244816
vramdhanie,27439,['Trinidad'],19,500,96846,"['java', 'javascript', 'jquery', 'swing', 'php', 'html', 'mysql', 'jsp', 'css', 'sql']","['java', 'struts2', 'spring', 'jakarta-ee', 'syntax', 'package', 'latex', 'highlight', 'mysql', 'database']",0.818292472,0.694002464,0.149298441,0.019792566,0.232153574,0.119831345,0.55917134,0.037396148,0.300261665,0.279568723
vwrangler,139985,[''],22,500,594488,"['java', 'multithreading', 'android', 'jvm', 'string', 'garbage-collection', 'exception', 'arrays', 'maven', 'file']","['java', 'compiler-errors', 'chef-infra', 'main', 'linux', 'tomcat', 'berkshelf', 'berksfile', 'cannot-find-symbol', 'class']",0.907640435,0.556273347,0.137974004,0.022480009,0.18858836,0.026468746,0.223270177,0.109235244,0.220623904,0.121249737
walkingsmarts,41761,"['Vilniaus rajonas, Lietuva']",75,500,46422,"['objective-c', 'ios', 'iphone', 'xcode', 'cocoa', 'ruby-on-rails', 'cocoa-touch', 'macos', 'ruby', 'core-data']","['cocoa', 'objective-c', 'ios', 'core-data', 'ruby-on-rails', 'c', 'cocoa-touch', 'key-value-observing', 'ruby', 'unit-testing']",0.045300965,0.051926846,0.049958321,0.030484629,0.924248814,0.670346334,0.572762486,0.773037086,0.792154868,0.258821202
weitzhandler,75500,['UK'],500,500,87611,"['c#', 'wpf', '.net', 'entity-framework', 'xaml', 'asp.net', 'mvvm', 'linq', 'vb.net', 'silverlight']","['wpf', 'c#', '.net', 'xaml', 'entity-framework', 'asp.net-mvc', 'vb.net', 'asp.net', 'sql-server', 'html']",0.830369457,0.163680509,0.148183137,0.023023131,0.308409714,0.066391701,0.555834786,0.19061723,0.635194283,0.221386624
weppos,123527,[''],25,500,158975,"['ruby-on-rails', 'ruby', 'ruby-on-rails-4', 'heroku', 'ssl', 'https', 'activerecord', 'rspec', 'go', 'arrays']","['ruby', 'ruby-on-rails', 'json', 'go', 'mongodb', 'database', 'indexing', 'api', 'c', 'pthreads']",0.795623597,0.354194074,0.143063121,0.088149724,0.42341442,0.036374004,0.4534822,0.151920768,0.391191211,0.229716436
whitehouse3001,60096,"['Erie, CO']",78,500,78380,"['c#', 'java', '.net', 'c++', 'asp.net', 'sql', 'wcf', 'objective-c', 'database', 'iphone']","['.net', 'c#', 'wcf', 'sql', 'java', 'objective-c', 'sql-server', 'nhibernate', 'design-patterns', 'logging']",0.941343243,0.744201588,0.305661378,0.071135625,0.323852049,0.079340992,0.584281671,0.156220813,0.339610755,0.364766371
wiredprairie,95190,"['Wisconsin, USA']",23,500,51807,"['mongodb', 'node.js', 'javascript', 'c#', 'windows-phone-8', 'mongoose', 'windows-runtime', 'typescript', 'reactjs', 'winjs']","['c++', 'c++11', 'windows-runtime', 'winjs', 'arangodb', 'node.js', 'typescript', 'javascript', 'visual-studio-2013', 'npm']",0.836813698,0.298021985,0.127295831,0.0043216,0.308379294,0.005195567,0.142981612,0.061810615,0.119178597,0.143416992
wolever,71522,"['Montréal, Québec, Canada']",373,500,120644,"['python', 'django', 'javascript', 'postgresql', '.htaccess', 'php', 'mercurial', 'jquery', 'string', 'regex']","['python', 'apache-flex', 'actionscript-3', 'django', 'javascript', 'actionscript', 'vim', 'flash', 'eclipse', 'mercurial']",0.914985241,0.262960651,0.194568971,0.057569686,0.253018252,0.018230679,0.563546184,0.220069655,0.484759022,0.263746243
wompeter,63756,[''],26,500,109352,"['asp.net', 'c#', 'asp.net-mvc', '.net', 'jquery', 'javascript', 'sql-server', 'sql', 'unit-testing', 'ajax']","['c#', 'asp.net-mvc', 'jquery', 'ajax', 'javascript', 'jquery-ui-dialog', 'sql-server', '.net', 'asp.net', 'jquery-ui']",0.816694695,0.260398009,0.204808132,0.010983728,0.277700234,0.047294818,0.481421084,0.262735032,0.641895412,0.189732518
wooble,110707,"['Pittsburgh, PA']",1,500,75432,"['python', 'google-app-engine', 'python-2.7', 'python-3.x', 'perl', 'google-cloud-datastore', 'php', 'django', 'list', 'regex']","['javascript', 'drop-down-menu']",0.944733344,0.154286792,0.08049065,0.0014185,0.223363589,0.0049524,0.150905161,0.07512963,0.269917679,0.047730099
WoWMottie,145346,[''],58,500,69914,"['tablesorter', 'jquery', 'javascript', 'html', 'css', 'sorting', 'filter', 'php', 'ajax', 'virtual-keyboard']","['javascript', 'jquery', 'php', 'xslt', 'regex', 'github', 'internet-explorer', 'css', 'curl', 'git']",0.479068744,0.080589631,0.017903109,0.01451614,0.815688417,0.094044091,0.067774265,0.213886199,0.057222548,0.061299174
wrightscs,171206,"['Austin, Texas']",108,500,49341,"['ios', 'iphone', 'objective-c', 'xcode', 'uitableview', 'ipad', 'cocoa-touch', 'ios5', 'ios4', 'macos']","['ios', 'iphone', 'objective-c', 'uitableview', 'ipad', 'cocoa', 'macos', 'xcode', 'uiscrollview', 'plist']",0.737767286,0.419141696,0.135269379,0.004350854,0.460941273,0.084799783,0.291436598,0.158343899,0.4105171,0.203703342
xcskipaul,3333,"['Rochester, NY']",141,500,160020,"['java', 'c', 'c++', 'linux', 'mysql', 'sql', 'bash', 'perl', 'shell', 'unix']","['java', 'javascript', 'jquery', 'oracle', 'sql', 'django', 'css', 'perl', 'python', 'html']",0.81997612,0.052955725,0.063697624,0.002600437,0.329675579,0.014913785,0.241726654,0.177801113,0.35288944,0.147928904
xdaDaveShaw,383710,"['Honley, England']",21,500,46178,"['tfs', 'c#', 'azure-devops', 'visual-studio', 'f#', '.net', 'sql-server', 'tfsbuild', 'linq', 'visual-studio-2013']","['c#', 'tfs', 'asp.net-mvc', '.net', 'razor', 'regex', 'f#', 'monad-transformers', 'powershell', '.net-assembly']",0.700754105,0.470056048,0.020562781,0.012893798,0.411238159,0.145671317,0.234631526,0.115982635,0.289910292,0.217146601
XSLT_knowmad,252228,[''],14,500,129012,"['xslt', 'xml', 'xslt-2.0', 'xquery', 'xpath', 'xslt-3.0', 'xslt-1.0', 'saxon', 'xslt-grouping', 'html']","['xquery', 'basex', 'xquery-3.1', 'xpath-3.1', 'java', 'saxon', 'xslt-3.0', 'xml', 'xpath', 'javascript']",0.920304023,0.326220524,0.00368284,0.000448329,0.725963619,0.033999712,0.237391904,0.037272902,0.311432389,0.071107833
